device_id;section;temperature;created_at
8;pagi;17.3;"2025-07-01 08:00:00"
9;pagi;0;"2025-07-01 08:00:00"
10;pagi;17.6;"2025-07-01 08:00:00"
1;sore;4.7;"2025-07-01 15:30:00"
2;sore;5.3;"2025-07-01 15:30:00"
3;sore;5.6;"2025-07-01 15:30:00"
4;sore;9.8;"2025-07-01 15:30:00"
5;sore;17.1;"2025-07-01 15:30:00"
6;sore;26.9;"2025-07-01 15:30:00"
7;sore;5.7;"2025-07-01 15:30:00"
8;sore;17;"2025-07-01 15:30:00"
9;sore;0;"2025-07-01 15:30:00"
10;sore;17;"2025-07-01 15:30:00"
1;pagi;5.1;"2025-07-02 08:00:00"
2;pagi;4.7;"2025-07-02 08:00:00"
3;pagi;6.8;"2025-07-02 08:00:00"
4;pagi;8.7;"2025-07-02 08:00:00"
5;pagi;17.6;"2025-07-02 08:00:00"
6;pagi;26.4;"2025-07-02 08:00:00"
7;pagi;6.8;"2025-07-02 08:00:00"
8;pagi;17.5;"2025-07-02 08:00:00"
9;pagi;0;"2025-07-02 08:00:00"
10;pagi;18;"2025-07-02 08:00:00"
1;sore;5.8;"2025-07-02 15:30:00"
2;sore;5.6;"2025-07-02 15:30:00"
3;sore;5.4;"2025-07-02 15:30:00"
4;sore;9.8;"2025-07-02 15:30:00"
5;sore;16.4;"2025-07-02 15:30:00"
6;sore;26.1;"2025-07-02 15:30:00"
7;sore;6.2;"2025-07-02 15:30:00"
8;sore;17;"2025-07-02 15:30:00"
9;sore;0;"2025-07-02 15:30:00"
10;sore;17.6;"2025-07-02 15:30:00"
1;pagi;4.2;"2025-07-03 08:00:00"
2;pagi;4.2;"2025-07-03 08:00:00"
3;pagi;6.1;"2025-07-03 08:00:00"
4;pagi;7.6;"2025-07-03 08:00:00"
5;pagi;17.3;"2025-07-03 08:00:00"
6;pagi;26.7;"2025-07-03 08:00:00"
7;pagi;5.7;"2025-07-03 08:00:00"
8;pagi;17.3;"2025-07-03 08:00:00"
9;pagi;0;"2025-07-03 08:00:00"
10;pagi;18.5;"2025-07-03 08:00:00"
1;sore;4;"2025-07-03 15:30:00"
2;sore;4.7;"2025-07-03 15:30:00"
3;sore;6.4;"2025-07-03 15:30:00"
4;sore;8.9;"2025-07-03 15:30:00"
5;sore;16.8;"2025-07-03 15:30:00"
6;sore;26.5;"2025-07-03 15:30:00"
7;sore;5.3;"2025-07-03 15:30:00"
8;sore;17.1;"2025-07-03 15:30:00"
9;sore;0;"2025-07-03 15:30:00"
10;sore;18.1;"2025-07-03 15:30:00"
1;pagi;4.7;"2025-07-04 08:00:00"
2;pagi;4.5;"2025-07-04 08:00:00"
3;pagi;6;"2025-07-04 08:00:00"
4;pagi;8.7;"2025-07-04 08:00:00"
5;pagi;17.8;"2025-07-04 08:00:00"
6;pagi;27.9;"2025-07-04 08:00:00"
7;pagi;8.3;"2025-07-04 08:00:00"
8;pagi;17.8;"2025-07-04 08:00:00"
9;pagi;0;"2025-07-04 08:00:00"
10;pagi;17.9;"2025-07-04 08:00:00"
1;sore;5;"2025-07-04 15:30:00"
2;sore;4.8;"2025-07-04 15:30:00"
3;sore;6.5;"2025-07-04 15:30:00"
4;sore;7.8;"2025-07-04 15:30:00"
5;sore;17.5;"2025-07-04 15:30:00"
6;sore;27.6;"2025-07-04 15:30:00"
7;sore;7.8;"2025-07-04 15:30:00"
8;sore;17.4;"2025-07-04 15:30:00"
9;sore;0;"2025-07-04 15:30:00"
10;sore;17.2;"2025-07-04 15:30:00"
1;pagi;5.3;"2025-07-05 08:00:00"
2;pagi;4.7;"2025-07-05 08:00:00"
3;pagi;5.5;"2025-07-05 08:00:00"
4;pagi;6.8;"2025-07-05 08:00:00"
5;pagi;16.6;"2025-07-05 08:00:00"
6;pagi;27.9;"2025-07-05 08:00:00"
7;pagi;7.7;"2025-07-05 08:00:00"
8;pagi;18;"2025-07-05 08:00:00"
9;pagi;0;"2025-07-05 08:00:00"
10;pagi;17.6;"2025-07-05 08:00:00"
1;sore;4.1;"2025-07-05 15:30:00"
2;sore;4.6;"2025-07-05 15:30:00"
3;sore;6.2;"2025-07-05 15:30:00"
4;sore;6.8;"2025-07-05 15:30:00"
5;sore;16.2;"2025-07-05 15:30:00"
6;sore;27.3;"2025-07-05 15:30:00"
7;sore;6;"2025-07-05 15:30:00"
8;sore;17.3;"2025-07-05 15:30:00"
9;sore;0;"2025-07-05 15:30:00"
10;sore;17.3;"2025-07-05 15:30:00"
1;pagi;4.6;"2025-07-06 08:00:00"
2;pagi;4.2;"2025-07-06 08:00:00"
3;pagi;5;"2025-07-06 08:00:00"
4;pagi;6.8;"2025-07-06 08:00:00"
5;pagi;17.2;"2025-07-06 08:00:00"
6;pagi;27.7;"2025-07-06 08:00:00"
7;pagi;9.5;"2025-07-06 08:00:00"
8;pagi;17.8;"2025-07-06 08:00:00"
9;pagi;0;"2025-07-06 08:00:00"
10;pagi;17.8;"2025-07-06 08:00:00"
1;sore;5.1;"2025-07-06 15:30:00"
2;sore;4.5;"2025-07-06 15:30:00"
3;sore;6.3;"2025-07-06 15:30:00"
4;sore;9.8;"2025-07-06 15:30:00"
5;sore;16.8;"2025-07-06 15:30:00"
6;sore;26.9;"2025-07-06 15:30:00"
7;sore;8.6;"2025-07-06 15:30:00"
8;sore;17.5;"2025-07-06 15:30:00"
9;sore;0;"2025-07-06 15:30:00"
10;sore;17;"2025-07-06 15:30:00"
1;pagi;5.2;"2025-07-07 08:00:00"
2;pagi;4.8;"2025-07-07 08:00:00"
3;pagi;5.1;"2025-07-07 08:00:00"
4;pagi;7.6;"2025-07-07 08:00:00"
5;pagi;16.4;"2025-07-07 08:00:00"
6;pagi;26.3;"2025-07-07 08:00:00"
7;pagi;9.2;"2025-07-07 08:00:00"
8;pagi;17.9;"2025-07-07 08:00:00"
9;pagi;0;"2025-07-07 08:00:00"
10;pagi;18.9;"2025-07-07 08:00:00"
1;sore;5.5;"2025-07-07 15:30:00"
2;sore;4.3;"2025-07-07 15:30:00"
3;sore;6.5;"2025-07-07 15:30:00"
4;sore;9.8;"2025-07-07 15:30:00"
5;sore;16.1;"2025-07-07 15:30:00"
6;sore;25.7;"2025-07-07 15:30:00"
7;sore;8.5;"2025-07-07 15:30:00"
8;sore;17.5;"2025-07-07 15:30:00"
9;sore;0;"2025-07-07 15:30:00"
10;sore;18.4;"2025-07-07 15:30:00"
1;pagi;3.9;"2025-07-08 08:00:00"
2;pagi;6.1;"2025-07-08 08:00:00"
3;pagi;5;"2025-07-08 08:00:00"
4;pagi;8.7;"2025-07-08 08:00:00"
5;pagi;17.7;"2025-07-08 08:00:00"
6;pagi;26.7;"2025-07-08 08:00:00"
7;pagi;9.9;"2025-07-08 08:00:00"
8;pagi;18;"2025-07-08 08:00:00"
9;pagi;0;"2025-07-08 08:00:00"
10;pagi;19;"2025-07-08 08:00:00"
1;sore;5;"2025-07-08 15:30:00"
2;sore;5;"2025-07-08 15:30:00"
3;sore;6.4;"2025-07-08 15:30:00"
4;sore;13.5;"2025-07-08 15:30:00"
5;sore;16.9;"2025-07-08 15:30:00"
6;sore;25.9;"2025-07-08 15:30:00"
7;sore;9.2;"2025-07-08 15:30:00"
8;sore;17.8;"2025-07-08 15:30:00"
9;sore;0;"2025-07-08 15:30:00"
10;sore;18.5;"2025-07-08 15:30:00"
1;pagi;5;"2025-07-09 08:00:00"
2;pagi;6.3;"2025-07-09 08:00:00"
3;pagi;4.1;"2025-07-09 08:00:00"
4;pagi;6.7;"2025-07-09 08:00:00"
5;pagi;17.1;"2025-07-09 08:00:00"
6;pagi;25.9;"2025-07-09 08:00:00"
7;pagi;8;"2025-07-09 08:00:00"
8;pagi;18;"2025-07-09 08:00:00"
9;pagi;0;"2025-07-09 08:00:00"
10;pagi;18.1;"2025-07-09 08:00:00"
1;sore;5.9;"2025-07-09 15:30:00"
2;sore;4.3;"2025-07-09 15:30:00"
3;sore;6.2;"2025-07-09 15:30:00"
4;sore;11.4;"2025-07-09 15:30:00"
5;sore;16.6;"2025-07-09 15:30:00"
6;sore;25.3;"2025-07-09 15:30:00"
7;sore;7.5;"2025-07-09 15:30:00"
8;sore;17.6;"2025-07-09 15:30:00"
9;sore;0;"2025-07-09 15:30:00"
10;sore;17.7;"2025-07-09 15:30:00"
1;pagi;4.9;"2025-07-10 08:00:00"
2;pagi;4.4;"2025-07-10 08:00:00"
3;pagi;4;"2025-07-10 08:00:00"
4;pagi;8.6;"2025-07-10 08:00:00"
5;pagi;16.8;"2025-07-10 08:00:00"
6;pagi;26.4;"2025-07-10 08:00:00"
7;pagi;8.7;"2025-07-10 08:00:00"
8;pagi;17.9;"2025-07-10 08:00:00"
9;pagi;0;"2025-07-10 08:00:00"
10;pagi;18.7;"2025-07-10 08:00:00"
1;sore;6;"2025-07-10 15:30:00"
2;sore;4.3;"2025-07-10 15:30:00"
3;sore;6;"2025-07-10 15:30:00"
4;sore;11.4;"2025-07-10 15:30:00"
5;sore;16.4;"2025-07-10 15:30:00"
6;sore;25.9;"2025-07-10 15:30:00"
7;sore;7.9;"2025-07-10 15:30:00"
8;sore;17.2;"2025-07-10 15:30:00"
9;sore;0;"2025-07-10 15:30:00"
10;sore;18.4;"2025-07-10 15:30:00"
1;pagi;4.1;"2025-07-11 08:00:00"
2;pagi;4.4;"2025-07-11 08:00:00"
3;pagi;6;"2025-07-11 08:00:00"
4;pagi;7.8;"2025-07-11 08:00:00"
5;pagi;16.5;"2025-07-11 08:00:00"
6;pagi;26.9;"2025-07-11 08:00:00"
7;pagi;8.5;"2025-07-11 08:00:00"
8;pagi;17.7;"2025-07-11 08:00:00"
9;pagi;0;"2025-07-11 08:00:00"
10;pagi;18.4;"2025-07-11 08:00:00"
1;sore;4.2;"2025-07-11 15:30:00"
2;sore;4.6;"2025-07-11 15:30:00"
3;sore;6.3;"2025-07-11 15:30:00"
4;sore;12.5;"2025-07-11 15:30:00"
5;sore;16.1;"2025-07-11 15:30:00"
6;sore;26.3;"2025-07-11 15:30:00"
7;sore;7.7;"2025-07-11 15:30:00"
8;sore;17.1;"2025-07-11 15:30:00"
9;sore;0;"2025-07-11 15:30:00"
10;sore;17.3;"2025-07-11 15:30:00"
1;pagi;4.3;"2025-07-12 08:00:00"
2;pagi;4.4;"2025-07-12 08:00:00"
3;pagi;6.6;"2025-07-12 08:00:00"
4;pagi;7.6;"2025-07-12 08:00:00"
5;pagi;17.9;"2025-07-12 08:00:00"
6;pagi;27.3;"2025-07-12 08:00:00"
7;pagi;7.4;"2025-07-12 08:00:00"
8;pagi;17.9;"2025-07-12 08:00:00"
9;pagi;0;"2025-07-12 08:00:00"
10;pagi;17.5;"2025-07-12 08:00:00"
1;sore;4.4;"2025-07-12 15:30:00"
2;sore;4.5;"2025-07-12 15:30:00"
3;sore;6.5;"2025-07-12 15:30:00"
4;sore;8.7;"2025-07-12 15:30:00"
5;sore;16.9;"2025-07-12 15:30:00"
6;sore;26.7;"2025-07-12 15:30:00"
7;sore;6.1;"2025-07-12 15:30:00"
8;sore;17;"2025-07-12 15:30:00"
9;sore;0;"2025-07-12 15:30:00"
10;sore;17.2;"2025-07-12 15:30:00"
1;pagi;4.4;"2025-07-13 08:00:00"
2;pagi;6.3;"2025-07-13 08:00:00"
3;pagi;6;"2025-07-13 08:00:00"
4;pagi;8.6;"2025-07-13 08:00:00"
5;pagi;17.5;"2025-07-13 08:00:00"
6;pagi;27.5;"2025-07-13 08:00:00"
7;pagi;7.8;"2025-07-13 08:00:00"
8;pagi;17.5;"2025-07-13 08:00:00"
9;pagi;0;"2025-07-13 08:00:00"
10;pagi;17.7;"2025-07-13 08:00:00"
1;sore;4.6;"2025-07-13 15:30:00"
2;sore;6.1;"2025-07-13 15:30:00"
3;sore;6.4;"2025-07-13 15:30:00"
4;sore;8.7;"2025-07-13 15:30:00"
5;sore;16.7;"2025-07-13 15:30:00"
6;sore;26.9;"2025-07-13 15:30:00"
7;sore;6.4;"2025-07-13 15:30:00"
8;sore;17.2;"2025-07-13 15:30:00"
9;sore;0;"2025-07-13 15:30:00"
10;sore;17;"2025-07-13 15:30:00"
1;pagi;5.3;"2025-07-14 08:00:00"
2;pagi;4.7;"2025-07-14 08:00:00"
3;pagi;6.1;"2025-07-14 08:00:00"
4;pagi;7.6;"2025-07-14 08:00:00"
5;pagi;17.6;"2025-07-14 08:00:00"
6;pagi;27.9;"2025-07-14 08:00:00"
7;pagi;5.9;"2025-07-14 08:00:00"
8;pagi;17.8;"2025-07-14 08:00:00"
9;pagi;0;"2025-07-14 08:00:00"
10;pagi;18.8;"2025-07-14 08:00:00"
1;sore;5.6;"2025-07-14 15:30:00"
2;sore;4.7;"2025-07-14 15:30:00"
3;sore;6.4;"2025-07-14 15:30:00"
4;sore;7.9;"2025-07-14 15:30:00"
5;sore;17.1;"2025-07-14 15:30:00"
6;sore;27.4;"2025-07-14 15:30:00"
7;sore;5.4;"2025-07-14 15:30:00"
8;sore;17.4;"2025-07-14 15:30:00"
9;sore;0;"2025-07-14 15:30:00"
10;sore;18.3;"2025-07-14 15:30:00"
1;pagi;3.8;"2025-07-15 08:00:00"
2;pagi;5;"2025-07-15 08:00:00"
3;pagi;5.5;"2025-07-15 08:00:00"
4;pagi;8.7;"2025-07-15 08:00:00"
5;pagi;17.8;"2025-07-15 08:00:00"
6;pagi;26.8;"2025-07-15 08:00:00"
7;pagi;5.5;"2025-07-15 08:00:00"
8;pagi;17.6;"2025-07-15 08:00:00"
9;pagi;0;"2025-07-15 08:00:00"
10;pagi;18.1;"2025-07-15 08:00:00"
1;sore;4.8;"2025-07-15 15:30:00"
2;sore;6;"2025-07-15 15:30:00"
3;sore;6.3;"2025-07-15 15:30:00"
4;sore;8.5;"2025-07-15 15:30:00"
5;sore;17.4;"2025-07-15 15:30:00"
6;sore;26.1;"2025-07-15 15:30:00"
7;sore;5.1;"2025-07-15 15:30:00"
8;sore;17.2;"2025-07-15 15:30:00"
9;sore;0;"2025-07-15 15:30:00"
10;sore;17.8;"2025-07-15 15:30:00"
1;pagi;4.7;"2025-07-16 08:00:00"
2;pagi;4.5;"2025-07-16 08:00:00"
3;pagi;5.1;"2025-07-16 08:00:00"
4;pagi;6.7;"2025-07-16 08:00:00"
5;pagi;17.3;"2025-07-16 08:00:00"
6;pagi;26.3;"2025-07-16 08:00:00"
7;pagi;6.9;"2025-07-16 08:00:00"
8;pagi;18;"2025-07-16 08:00:00"
9;pagi;0;"2025-07-16 08:00:00"
10;pagi;18.9;"2025-07-16 08:00:00"
1;sore;5.8;"2025-07-16 15:30:00"
2;sore;4.6;"2025-07-16 15:30:00"
3;sore;6.3;"2025-07-16 15:30:00"
4;sore;8.3;"2025-07-16 15:30:00"
5;sore;16.5;"2025-07-16 15:30:00"
6;sore;25.8;"2025-07-16 15:30:00"
7;sore;5.8;"2025-07-16 15:30:00"
8;sore;17.5;"2025-07-16 15:30:00"
9;sore;0;"2025-07-16 15:30:00"
10;sore;18.5;"2025-07-16 15:30:00"
1;pagi;5.5;"2025-07-17 08:00:00"
2;pagi;4.4;"2025-07-17 08:00:00"
3;pagi;5.2;"2025-07-17 08:00:00"
4;pagi;12.6;"2025-07-17 08:00:00"
5;pagi;17.1;"2025-07-17 08:00:00"
6;pagi;25.7;"2025-07-17 08:00:00"
7;pagi;9.4;"2025-07-17 08:00:00"
8;pagi;17.2;"2025-07-17 08:00:00"
9;pagi;0;"2025-07-17 08:00:00"
10;pagi;19;"2025-07-17 08:00:00"
1;sore;3.9;"2025-07-17 15:30:00"
2;sore;6.4;"2025-07-17 15:30:00"
3;sore;6.2;"2025-07-17 15:30:00"
4;sore;13.5;"2025-07-17 15:30:00"
5;sore;16.7;"2025-07-17 15:30:00"
6;sore;25.2;"2025-07-17 15:30:00"
7;sore;8;"2025-07-17 15:30:00"
8;sore;17;"2025-07-17 15:30:00"
9;sore;0;"2025-07-17 15:30:00"
10;sore;17.9;"2025-07-17 15:30:00"
1;pagi;5.8;"2025-07-18 08:00:00"
2;pagi;5.4;"2025-07-18 08:00:00"
3;pagi;5;"2025-07-18 08:00:00"
4;pagi;14.7;"2025-07-18 08:00:00"
5;pagi;17.9;"2025-07-18 08:00:00"
6;pagi;25.5;"2025-07-18 08:00:00"
7;pagi;9.2;"2025-07-18 08:00:00"
8;pagi;17.6;"2025-07-18 08:00:00"
9;pagi;0;"2025-07-18 08:00:00"
10;pagi;17.9;"2025-07-18 08:00:00"
1;sore;6;"2025-07-18 15:30:00"
2;sore;4.2;"2025-07-18 15:30:00"
3;sore;6.4;"2025-07-18 15:30:00"
4;sore;14.5;"2025-07-18 15:30:00"
5;sore;17.5;"2025-07-18 15:30:00"
6;sore;25.3;"2025-07-18 15:30:00"
7;sore;8.5;"2025-07-18 15:30:00"
8;sore;17.2;"2025-07-18 15:30:00"
9;sore;0;"2025-07-18 15:30:00"
10;sore;17.1;"2025-07-18 15:30:00"
1;pagi;5.6;"2025-07-19 08:00:00"
2;pagi;5.8;"2025-07-19 08:00:00"
3;pagi;6.1;"2025-07-19 08:00:00"
4;pagi;7.8;"2025-07-19 08:00:00"
5;pagi;16.9;"2025-07-19 08:00:00"
6;pagi;26.1;"2025-07-19 08:00:00"
7;pagi;9.9;"2025-07-19 08:00:00"
8;pagi;17.5;"2025-07-19 08:00:00"
9;pagi;0;"2025-07-19 08:00:00"
10;pagi;18.3;"2025-07-19 08:00:00"
1;sore;4.1;"2025-07-19 15:30:00"
2;sore;4.6;"2025-07-19 15:30:00"
3;sore;6.5;"2025-07-19 15:30:00"
4;sore;13.9;"2025-07-19 15:30:00"
5;sore;16.5;"2025-07-19 15:30:00"
6;sore;25.8;"2025-07-19 15:30:00"
7;sore;9.5;"2025-07-19 15:30:00"
8;sore;17.1;"2025-07-19 15:30:00"
9;sore;0;"2025-07-19 15:30:00"
10;sore;17.5;"2025-07-19 15:30:00"
1;pagi;5.1;"2025-07-20 08:00:00"
2;pagi;6.6;"2025-07-20 08:00:00"
3;pagi;6.6;"2025-07-20 08:00:00"
4;pagi;8.6;"2025-07-20 08:00:00"
5;pagi;16.7;"2025-07-20 08:00:00"
6;pagi;26.5;"2025-07-20 08:00:00"
7;pagi;7.3;"2025-07-20 08:00:00"
8;pagi;17.7;"2025-07-20 08:00:00"
9;pagi;0;"2025-07-20 08:00:00"
10;pagi;17.6;"2025-07-20 08:00:00"
1;sore;5.1;"2025-07-20 15:30:00"
2;sore;4.3;"2025-07-20 15:30:00"
3;sore;6.8;"2025-07-20 15:30:00"
4;sore;12.9;"2025-07-20 15:30:00"
5;sore;16.3;"2025-07-20 15:30:00"
6;sore;25.6;"2025-07-20 15:30:00"
7;sore;6.4;"2025-07-20 15:30:00"
8;sore;17.5;"2025-07-20 15:30:00"
9;sore;0;"2025-07-20 15:30:00"
10;sore;17.2;"2025-07-20 15:30:00"
1;pagi;5;"2025-07-21 08:00:00"
2;pagi;4.1;"2025-07-21 08:00:00"
3;pagi;6.4;"2025-07-21 08:00:00"
4;pagi;13.9;"2025-07-21 08:00:00"
5;pagi;17.5;"2025-07-21 08:00:00"
6;pagi;26.3;"2025-07-21 08:00:00"
7;pagi;7.8;"2025-07-21 08:00:00"
8;pagi;18;"2025-07-21 08:00:00"
9;pagi;0;"2025-07-21 08:00:00"
10;pagi;18.7;"2025-07-21 08:00:00"
1;sore;5;"2025-07-21 15:30:00"
2;sore;6.4;"2025-07-21 15:30:00"
3;sore;6.4;"2025-07-21 15:30:00"
4;sore;6.7;"2025-07-21 15:30:00"
5;sore;16.8;"2025-07-21 15:30:00"
6;sore;25.1;"2025-07-21 15:30:00"
7;sore;7.3;"2025-07-21 15:30:00"
8;sore;17.8;"2025-07-21 15:30:00"
9;sore;0;"2025-07-21 15:30:00"
10;sore;18.4;"2025-07-21 15:30:00"
1;pagi;4;"2025-07-22 08:00:00"
2;pagi;4.5;"2025-07-22 08:00:00"
3;pagi;6.5;"2025-07-22 08:00:00"
4;pagi;12.7;"2025-07-22 08:00:00"
5;pagi;17.3;"2025-07-22 08:00:00"
6;pagi;27.9;"2025-07-22 08:00:00"
7;pagi;8.8;"2025-07-22 08:00:00"
8;pagi;17.2;"2025-07-22 08:00:00"
9;pagi;0;"2025-07-22 08:00:00"
10;pagi;18.5;"2025-07-22 08:00:00"
1;sore;6.2;"2025-07-22 15:30:00"
2;sore;6.1;"2025-07-22 15:30:00"
3;sore;6.1;"2025-07-22 15:30:00"
4;sore;6.7;"2025-07-22 15:30:00"
5;sore;16.4;"2025-07-22 15:30:00"
6;sore;27.5;"2025-07-22 15:30:00"
7;sore;8;"2025-07-22 15:30:00"
8;sore;17;"2025-07-22 15:30:00"
9;sore;0;"2025-07-22 15:30:00"
10;sore;18;"2025-07-22 15:30:00"
1;pagi;4.1;"2025-07-23 08:00:00"
2;pagi;4;"2025-07-23 08:00:00"
3;pagi;6;"2025-07-23 08:00:00"
4;pagi;13.6;"2025-07-23 08:00:00"
5;pagi;17.8;"2025-07-23 08:00:00"
6;pagi;27.4;"2025-07-23 08:00:00"
7;pagi;6.4;"2025-07-23 08:00:00"
8;pagi;17.9;"2025-07-23 08:00:00"
9;pagi;0;"2025-07-23 08:00:00"
10;pagi;18.9;"2025-07-23 08:00:00"
1;sore;5.9;"2025-07-23 15:30:00"
2;sore;4.6;"2025-07-23 15:30:00"
3;sore;6.2;"2025-07-23 15:30:00"
4;sore;8.9;"2025-07-23 15:30:00"
5;sore;17.3;"2025-07-23 15:30:00"
6;sore;27;"2025-07-23 15:30:00"
7;sore;5.7;"2025-07-23 15:30:00"
8;sore;17.4;"2025-07-23 15:30:00"
9;sore;0;"2025-07-23 15:30:00"
10;sore;18.3;"2025-07-23 15:30:00"
1;pagi;4.4;"2025-07-24 08:00:00"
2;pagi;6.8;"2025-07-24 08:00:00"
3;pagi;5;"2025-07-24 08:00:00"
4;pagi;7.6;"2025-07-24 08:00:00"
5;pagi;17.6;"2025-07-24 08:00:00"
6;pagi;26.2;"2025-07-24 08:00:00"
7;pagi;8.2;"2025-07-24 08:00:00"
8;pagi;17.8;"2025-07-24 08:00:00"
9;pagi;0;"2025-07-24 08:00:00"
10;pagi;18.3;"2025-07-24 08:00:00"
1;sore;4.9;"2025-07-24 15:30:00"
2;sore;5.4;"2025-07-24 15:30:00"
3;sore;6.3;"2025-07-24 15:30:00"
4;sore;8.7;"2025-07-24 15:30:00"
5;sore;17.1;"2025-07-24 15:30:00"
6;sore;25.5;"2025-07-24 15:30:00"
7;sore;7.8;"2025-07-24 15:30:00"
8;sore;17.3;"2025-07-24 15:30:00"
9;sore;0;"2025-07-24 15:30:00"
10;sore;17.6;"2025-07-24 15:30:00"
1;pagi;4.9;"2025-07-25 08:00:00"
2;pagi;4.3;"2025-07-25 08:00:00"
3;pagi;5.1;"2025-07-25 08:00:00"
4;pagi;8.6;"2025-07-25 08:00:00"
5;pagi;16.9;"2025-07-25 08:00:00"
6;pagi;26.8;"2025-07-25 08:00:00"
7;pagi;8.7;"2025-07-25 08:00:00"
8;pagi;17.8;"2025-07-25 08:00:00"
9;pagi;0;"2025-07-25 08:00:00"
10;pagi;17.8;"2025-07-25 08:00:00"
1;sore;4.4;"2025-07-25 15:30:00"
2;sore;4.5;"2025-07-25 15:30:00"
3;sore;6.5;"2025-07-25 15:30:00"
4;sore;6.7;"2025-07-25 15:30:00"
5;sore;16.5;"2025-07-25 15:30:00"
6;sore;26.2;"2025-07-25 15:30:00"
7;sore;8.2;"2025-07-25 15:30:00"
8;sore;17.6;"2025-07-25 15:30:00"
9;sore;0;"2025-07-25 15:30:00"
10;sore;17.2;"2025-07-25 15:30:00"
1;pagi;4;"2025-07-26 08:00:00"
2;pagi;4.5;"2025-07-26 08:00:00"
3;pagi;5.5;"2025-07-26 08:00:00"
4;pagi;5.6;"2025-07-26 08:00:00"
5;pagi;16.6;"2025-07-26 08:00:00"
6;pagi;26.5;"2025-07-26 08:00:00"
7;pagi;6.9;"2025-07-26 08:00:00"
8;pagi;17.7;"2025-07-26 08:00:00"
9;pagi;0;"2025-07-26 08:00:00"
10;pagi;17.4;"2025-07-26 08:00:00"
1;sore;4.1;"2025-07-26 15:30:00"
2;sore;4.2;"2025-07-26 15:30:00"
3;sore;6.5;"2025-07-26 15:30:00"
4;sore;8.9;"2025-07-26 15:30:00"
5;sore;16.2;"2025-07-26 15:30:00"
6;sore;26.1;"2025-07-26 15:30:00"
7;sore;5.5;"2025-07-26 15:30:00"
8;sore;17.5;"2025-07-26 15:30:00"
9;sore;0;"2025-07-26 15:30:00"
10;sore;17;"2025-07-26 15:30:00"
1;pagi;3.9;"2025-07-27 08:00:00"
2;pagi;4.6;"2025-07-27 08:00:00"
3;pagi;5.5;"2025-07-27 08:00:00"
4;pagi;9.8;"2025-07-27 08:00:00"
5;pagi;16.8;"2025-07-27 08:00:00"
6;pagi;25.9;"2025-07-27 08:00:00"
7;pagi;6.4;"2025-07-27 08:00:00"
8;pagi;17.9;"2025-07-27 08:00:00"
9;pagi;0;"2025-07-27 08:00:00"
10;pagi;19;"2025-07-27 08:00:00"
1;sore;5.1;"2025-07-27 15:30:00"
2;sore;6.6;"2025-07-27 15:30:00"
3;sore;5.9;"2025-07-27 15:30:00"
4;sore;8.7;"2025-07-27 15:30:00"
5;sore;16.5;"2025-07-27 15:30:00"
6;sore;25.4;"2025-07-27 15:30:00"
7;sore;6;"2025-07-27 15:30:00"
8;sore;17.7;"2025-07-27 15:30:00"
9;sore;0;"2025-07-27 15:30:00"
10;sore;18.5;"2025-07-27 15:30:00"
1;pagi;5;"2025-07-28 08:00:00"
2;pagi;4.4;"2025-07-28 08:00:00"
3;pagi;5.9;"2025-07-28 08:00:00"
4;pagi;7.6;"2025-07-28 08:00:00"
5;pagi;17.6;"2025-07-28 08:00:00"
6;pagi;26.9;"2025-07-28 08:00:00"
7;pagi;6.2;"2025-07-28 08:00:00"
8;pagi;18;"2025-07-28 08:00:00"
9;pagi;0;"2025-07-28 08:00:00"
10;pagi;18.6;"2025-07-28 08:00:00"
1;sore;5;"2025-07-28 15:30:00"
2;sore;4.2;"2025-07-28 15:30:00"
3;sore;6;"2025-07-28 15:30:00"
4;sore;9;"2025-07-28 15:30:00"
5;sore;16.9;"2025-07-28 15:30:00"
6;sore;26.2;"2025-07-28 15:30:00"
7;sore;5.4;"2025-07-28 15:30:00"
8;sore;17.7;"2025-07-28 15:30:00"
9;sore;0;"2025-07-28 15:30:00"
10;sore;17.8;"2025-07-28 15:30:00"
1;pagi;4.4;"2025-07-29 08:00:00"
2;pagi;6.3;"2025-07-29 08:00:00"
3;pagi;6.9;"2025-07-29 08:00:00"
4;pagi;6.7;"2025-07-29 08:00:00"
5;pagi;17.8;"2025-07-29 08:00:00"
6;pagi;26.9;"2025-07-29 08:00:00"
7;pagi;5.3;"2025-07-29 08:00:00"
8;pagi;17.6;"2025-07-29 08:00:00"
9;pagi;0;"2025-07-29 08:00:00"
10;pagi;18.3;"2025-07-29 08:00:00"
1;sore;4;"2025-07-29 15:30:00"
2;sore;6.2;"2025-07-29 15:30:00"
3;sore;6.8;"2025-07-29 15:30:00"
4;sore;12.8;"2025-07-29 15:30:00"
5;sore;17.2;"2025-07-29 15:30:00"
6;sore;26.5;"2025-07-29 15:30:00"
7;sore;5;"2025-07-29 15:30:00"
8;sore;17.3;"2025-07-29 15:30:00"
9;sore;0;"2025-07-29 15:30:00"
10;sore;17.4;"2025-07-29 15:30:00"
1;pagi;3;"2025-07-30 08:00:00"
2;pagi;6.6;"2025-07-30 08:00:00"
3;pagi;6.8;"2025-07-30 08:00:00"
4;pagi;9.7;"2025-07-30 08:00:00"
5;pagi;17.9;"2025-07-30 08:00:00"
6;pagi;27;"2025-07-30 08:00:00"
7;pagi;5.8;"2025-07-30 08:00:00"
